Lat,Lon,Base_PM25,Traffic_avg,Traffic_norm,Traffic_rush,Lc1,Lc2,Lc3,Lc4,Lc5,Lc6,Lc7,Road_dense,Pop_dense,altm,temp,hud,wdir,wspd,vis,Expected_PM25
21.01519999999985,105.7998999999993,44.03254699707031,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,35946.3046875,1013.9905330591873,25.73618719236891,78.33039398149525,142.45028263793492,2.829503580927328,8.043685727211692,43.15887096774198
21.015199999999854,105.79989999999933,64.43841552734375,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,35946.3046875,1016.5177766926292,22.698335382554657,74.116682010009,132.56985536107055,2.860907571231807,7.639115801448518,66.08412499999996
21.01519999999985,105.7998999999993,70.00677490234375,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,35946.3046875,1019.5280917267244,18.76785613093467,69.84767404560532,152.71175363128373,2.8934253373243566,6.783193624787242,74.00767473118285
21.015199999999854,105.79989999999941,34.73765563964844,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,35946.3046875,1014.6024227131566,21.949639193622108,85.21679766274099,108.9334029066172,3.8372678369766877,7.044597399236376,40.77712797619048
21.01519999999985,105.7998999999993,37.483551025390625,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,35946.3046875,1012.628915440544,22.147744314848822,83.43697934239225,95.7971438372352,3.3112724953576413,6.709510017694107,59.67411290322576
21.015199999999854,105.79989999999933,31.8666934967041,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,35946.3046875,1008.386124381276,26.862849089951485,85.19275591399446,110.01590727477458,3.6720983948672745,7.97991069158403,39.288513888888865
21.01519999999985,105.7998999999993,32.93647766113281,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,35946.3046875,1006.1390231710009,27.451700813990442,82.98463967464669,98.81511695799915,3.1150262138515985,8.432474201036612,41.750456989247354
21.015199999999854,105.79989999999933,21.014726638793945,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,35946.3046875,1002.4193565270224,30.404287811095596,78.64862836438922,114.83927312517127,3.2632198496901013,9.108804347826087,35.93449999999998
21.01519999999985,105.7998999999993,19.282533645629883,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,35946.3046875,1001.5987549039627,30.471081515308104,77.6465425684893,130.7615134275188,3.0108132357541817,9.268585962707354,32.71190860215056
21.01519999999985,105.7998999999993,23.20526695251465,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,35946.3046875,1002.0872913653964,29.21127563928797,82.4379617699857,166.34259185845275,2.739884831913129,8.662887648896954,34.84528225806451
21.015199999999854,105.79989999999933,42.13587951660156,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,35946.3046875,1009.6314316729396,28.38228469927369,73.62578108604002,186.39326291943402,2.55750050032726,8.275627487214056,48.69366666666665
21.01519999999985,105.7998999999993,44.77922439575195,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1017.3938407767687,19.201059398943613,78.2182502960406,117.13990142383881,3.2638447837154194,6.986733027876547,50.8466037735849
21.01519999999985,105.7998999999993,25.003910064697266,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1013.0535179231708,24.386054367558586,68.99323972544518,173.44276895381378,3.360929976988884,9.147730839753985,31.451746905089397
21.015199999999854,105.79989999999933,36.937808990478516,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1017.3650369954863,23.296356029236463,67.7714447308984,150.58969929765126,2.8310608537153166,7.949927757057334,43.70831920903953
21.01519999999985,105.7998999999993,46.47217559814453,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1019.6435759007362,17.9669367980387,62.573738091403435,115.74442848802485,3.2455634256494226,7.690919827939094,58.35399449035814
21.015199999999854,105.79989999999937,53.85996627807617,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1018.6151320358276,19.266755395371348,79.55074333988169,129.2624317113487,2.876138870072825,6.230875625498937,68.7803309352518
21.01519999999985,105.7998999999993,38.329315185546875,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1012.1307679467644,22.618832530932078,82.53255754696572,109.02405011503427,3.2737949421398707,6.947792037030292,50.07478378378376
21.015199999999854,105.79989999999934,34.94366455078125,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1014.8625024818888,21.847996460771395,80.33341040566421,144.6810037256009,2.9847111552130734,7.351062691216144,45.7284895104895
21.01519999999985,105.7998999999993,27.37949562072754,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1006.094843597263,28.85658655276468,76.30820476858347,122.58261613328231,3.407744698032216,8.774469696969698,40.55460296096905
21.015199999999854,105.79989999999933,22.881332397460938,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1002.9091160047681,31.07453455361064,68.57165796160362,122.17604617604616,3.6560962889767237,9.449246619925967,31.197036516853956
21.01519999999985,105.7998999999993,21.459102630615234,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1004.148904695118,30.875177820076136,69.13831229546517,133.03984672410334,3.495285680892272,9.355108779135776,28.23924528301883
21.01519999999985,105.7998999999993,18.532686233520508,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1003.6680338005541,28.73490983930564,78.60814559907993,124.23427999745633,3.1137751900789845,8.958926712021034,28.287905405405418
21.015199999999854,105.79989999999933,21.66264533996582,3.6705589294433594,3.2728936672210693,4.21024751663208,14.0,3.0,0.0,12.0,8.0,610.0,1.0,0.009411904029548168,36787.23828125,1007.1734815546773,28.547154699165567,76.73801799046366,126.92661788694393,2.967396245059289,8.647709195997239,31.241009817671785
20.920000000000066,105.71229999999933,22.157419204711914,0.836925208568573,0.7787367701530457,0.9158952236175537,95.0,1.0,245.0,86.0,1.0,218.0,2.0,0.0018920509610325098,5053.6103515625,1013.0535179231708,24.386054367558586,68.99323972544518,173.44276895381378,3.360929976988884,9.147730839753985,18.07688172043013
20.920000000000066,105.71229999999933,34.47800064086914,0.836925208568573,0.7787367701530457,0.9158952236175537,95.0,1.0,245.0,86.0,1.0,218.0,2.0,0.0018920509610325098,5053.6103515625,1017.3650369954863,23.296356029236463,67.7714447308984,150.58969929765126,2.8310608537153166,7.949927757057334,27.494444444444444
20.920000000000066,105.71229999999933,44.05806350708008,0.836925208568573,0.7787367701530457,0.9158952236175537,95.0,1.0,245.0,86.0,1.0,218.0,2.0,0.0018920509610325098,5053.6103515625,1019.6435759007362,17.9669367980387,62.573738091403435,115.74442848802485,3.2455634256494226,7.690919827939094,34.53064516129032
20.920000000000062,105.71229999999942,25.38357162475586,0.836925208568573,0.7787367701530457,0.9158952236175537,95.0,1.0,245.0,86.0,1.0,218.0,2.0,0.0018920509610325098,5053.6103515625,1006.094843597263,28.85658655276468,76.30820476858347,122.58261613328231,3.407744698032216,8.774469696969698,20.73497409326424
20.920000000000066,105.71229999999933,21.41133689880371,0.836925208568573,0.7787367701530457,0.9158952236175537,95.0,1.0,245.0,86.0,1.0,218.0,2.0,0.0018920509610325098,5053.6103515625,1002.9091160047681,31.07453455361064,68.57165796160362,122.17604617604616,3.6560962889767237,9.449246619925967,13.136718972895846
20.920000000000066,105.71229999999933,19.950000762939453,0.836925208568573,0.7787367701530457,0.9158952236175537,95.0,1.0,245.0,86.0,1.0,218.0,2.0,0.0018920509610325098,5053.6103515625,1004.148904695118,30.875177820076136,69.13831229546517,133.03984672410334,3.495285680892272,9.355108779135776,13.866210670314626
20.920000000000066,105.71229999999933,16.552257537841797,0.836925208568573,0.7787367701530457,0.9158952236175537,95.0,1.0,245.0,86.0,1.0,218.0,2.0,0.0018920509610325098,5053.6103515625,1003.6680338005541,28.73490983930564,78.60814559907993,124.23427999745633,3.1137751900789845,8.958926712021034,20.074865591397835
20.920000000000066,105.71229999999933,19.893335342407227,0.836925208568573,0.7787367701530457,0.9158952236175537,95.0,1.0,245.0,86.0,1.0,218.0,2.0,0.0018920509610325098,5053.6103515625,1007.1734815546773,28.547154699165567,76.73801799046366,126.92661788694393,2.967396245059289,8.647709195997239,20.72680555555557
21.011899999999873,105.86440000000015,25.020647048950195,3.523315906524658,3.0161361694335938,4.211631774902344,0.0,4.0,0.0,80.0,1.0,563.0,0.0,0.009288541972637177,28487.439453125,1013.0535179231708,24.386054367558586,68.99323972544518,173.44276895381378,3.360929976988884,9.147730839753985,6.4761776581426655
21.011899999999887,105.86439999999996,36.5880012512207,3.523315906524658,3.0161361694335938,4.211631774902344,0.0,4.0,0.0,80.0,1.0,563.0,0.0,0.009288541972637177,28487.439453125,1017.3650369954863,23.296356029236463,67.7714447308984,150.58969929765126,2.8310608537153166,7.949927757057334,10.018611111111127
21.011899999999873,105.86440000000015,46.56806945800781,3.523315906524658,3.0161361694335938,4.211631774902344,0.0,4.0,0.0,80.0,1.0,563.0,0.0,0.009288541972637177,28487.439453125,1019.6435759007362,17.9669367980387,62.573738091403435,115.74442848802485,3.2455634256494226,7.690919827939094,25.567338709677408
21.011900000000196,105.86439999999925,27.518932342529297,3.523315906524658,3.0161361694335938,4.211631774902344,0.0,4.0,0.0,80.0,1.0,563.0,0.0,0.009288541972637177,28487.439453125,1006.094843597263,28.85658655276468,76.30820476858347,122.58261613328231,3.407744698032216,8.774469696969698,18.02539845758354
21.011899999999887,105.86439999999996,22.950002670288086,3.523315906524658,3.0161361694335938,4.211631774902344,0.0,4.0,0.0,80.0,1.0,563.0,0.0,0.009288541972637177,28487.439453125,1002.9091160047681,31.07453455361064,68.57165796160362,122.17604617604616,3.6560962889767237,9.449246619925967,11.527777777777782
21.011899999999873,105.86440000000015,21.373546600341797,3.523315906524658,3.0161361694335938,4.211631774902344,0.0,4.0,0.0,80.0,1.0,563.0,0.0,0.009288541972637177,28487.439453125,1004.148904695118,30.875177820076136,69.13831229546517,133.03984672410334,3.495285680892272,9.355108779135776,10.292473118279572
21.011899999999873,105.86440000000015,18.68161392211914,3.523315906524658,3.0161361694335938,4.211631774902344,0.0,4.0,0.0,80.0,1.0,563.0,0.0,0.009288541972637177,28487.439453125,1003.6680338005541,28.73490983930564,78.60814559907993,124.23427999745633,3.1137751900789845,8.958926712021034,9.049462365591395
21.011899999999887,105.86439999999996,21.455997467041016,3.523315906524658,3.0161361694335938,4.211631774902344,0.0,4.0,0.0,80.0,1.0,563.0,0.0,0.009288541972637177,28487.439453125,1007.1734815546773,28.547154699165567,76.73801799046366,126.92661788694393,2.967396245059289,8.647709195997239,8.624444444444439
21.035400000000276,105.8528999999992,25.039005279541016,3.95058536529541,3.72082781791687,4.262398719787598,8.0,0.0,0.0,4.0,1.0,635.0,0.0,0.00864417850971222,27133.900390625,1013.0535179231708,24.386054367558586,68.99323972544518,173.44276895381378,3.360929976988884,9.147730839753985,16.55147849462365
21.035400000000266,105.85289999999924,36.558441162109375,3.95058536529541,3.72082781791687,4.262398719787598,8.0,0.0,0.0,4.0,1.0,635.0,0.0,0.00864417850971222,27133.900390625,1017.3650369954863,23.296356029236463,67.7714447308984,150.58969929765126,2.8310608537153166,7.949927757057334,27.173750000000013
21.035400000000276,105.8528999999992,46.583065032958984,3.95058536529541,3.72082781791687,4.262398719787598,8.0,0.0,0.0,4.0,1.0,635.0,0.0,0.00864417850971222,27133.900390625,1019.6435759007362,17.9669367980387,62.573738091403435,115.74442848802485,3.2455634256494226,7.690919827939094,35.2342318059299
21.03539999999993,105.8529000000002,27.25181770324707,3.95058536529541,3.72082781791687,4.262398719787598,8.0,0.0,0.0,4.0,1.0,635.0,0.0,0.00864417850971222,27133.900390625,1006.094843597263,28.85658655276468,76.30820476858347,122.58261613328231,3.407744698032216,8.774469696969698,20.6331619537275
21.035400000000266,105.85289999999924,22.973217010498047,3.95058536529541,3.72082781791687,4.262398719787598,8.0,0.0,0.0,4.0,1.0,635.0,0.0,0.00864417850971222,27133.900390625,1002.9091160047681,31.07453455361064,68.57165796160362,122.17604617604616,3.6560962889767237,9.449246619925967,13.644444444444472
21.035400000000276,105.8528999999992,21.013456344604492,3.95058536529541,3.72082781791687,4.262398719787598,8.0,0.0,0.0,4.0,1.0,635.0,0.0,0.00864417850971222,27133.900390625,1004.148904695118,30.875177820076136,69.13831229546517,133.03984672410334,3.495285680892272,9.355108779135776,13.939112903225817
21.035400000000276,105.8528999999992,18.679264068603516,3.95058536529541,3.72082781791687,4.262398719787598,8.0,0.0,0.0,4.0,1.0,635.0,0.0,0.00864417850971222,27133.900390625,1003.6680338005541,28.73490983930564,78.60814559907993,124.23427999745633,3.1137751900789845,8.958926712021034,16.375806451612917
21.035400000000266,105.85289999999924,21.49505043029785,3.95058536529541,3.72082781791687,4.262398719787598,8.0,0.0,0.0,4.0,1.0,635.0,0.0,0.00864417850971222,27133.900390625,1007.1734815546773,28.547154699165567,76.73801799046366,126.92661788694393,2.967396245059289,8.647709195997239,18.524027777777786
20.64860000000032,105.82039999999833,19.60528564453125,0.0,0.0,0.0,36.0,1.0,488.0,37.0,3.0,82.0,1.0,0.002896894933655858,1334.23193359375,1013.0535179231708,24.386054367558586,68.99323972544518,173.44276895381378,3.360929976988884,9.147730839753985,4.958467741935482
20.648600000000314,105.82039999999837,29.094684600830078,0.0,0.0,0.0,36.0,1.0,488.0,37.0,3.0,82.0,1.0,0.002896894933655858,1334.23193359375,1017.3650369954863,23.296356029236463,67.7714447308984,150.58969929765126,2.8310608537153166,7.949927757057334,7.214166666666667
20.64860000000032,105.82039999999833,39.50137710571289,0.0,0.0,0.0,36.0,1.0,488.0,37.0,3.0,82.0,1.0,0.002896894933655858,1334.23193359375,1019.6435759007362,17.9669367980387,62.573738091403435,115.74442848802485,3.2455634256494226,7.690919827939094,21.829340511440094
20.64860000000021,105.82039999999962,20.716983795166016,0.0,0.0,0.0,36.0,1.0,488.0,37.0,3.0,82.0,1.0,0.002896894933655858,1334.23193359375,1006.094843597263,28.85658655276468,76.30820476858347,122.58261613328231,3.407744698032216,8.774469696969698,19.115284974093274
20.648600000000314,105.82039999999837,18.72559928894043,0.0,0.0,0.0,36.0,1.0,488.0,37.0,3.0,82.0,1.0,0.002896894933655858,1334.23193359375,1002.9091160047681,31.07453455361064,68.57165796160362,122.17604617604616,3.6560962889767237,9.449246619925967,8.563977746870641
20.64860000000032,105.82039999999833,17.3297061920166,0.0,0.0,0.0,36.0,1.0,488.0,37.0,3.0,82.0,1.0,0.002896894933655858,1334.23193359375,1004.148904695118,30.875177820076136,69.13831229546517,133.03984672410334,3.495285680892272,9.355108779135776,9.5366935483871
20.64860000000032,105.82039999999833,14.267389297485352,0.0,0.0,0.0,36.0,1.0,488.0,37.0,3.0,82.0,1.0,0.002896894933655858,1334.23193359375,1003.6680338005541,28.73490983930564,78.60814559907993,124.23427999745633,3.1137751900789845,8.958926712021034,10.290053763440865
20.648600000000314,105.82039999999837,18.416234970092773,0.0,0.0,0.0,36.0,1.0,488.0,37.0,3.0,82.0,1.0,0.002896894933655858,1334.23193359375,1007.1734815546773,28.547154699165567,76.73801799046366,126.92661788694393,2.967396245059289,8.647709195997239,7.469861111111115
21.031999999999694,105.85149999999969,25.041603088378906,2.8063244819641113,2.889085531234741,2.6940059661865234,2.0,0.0,0.0,88.0,10.0,548.0,0.0,0.006390105001628399,31375.400390625,1013.0535179231708,24.386054367558586,68.99323972544518,173.44276895381378,3.360929976988884,9.147730839753985,9.681732070365355
21.031999999999712,105.85149999999953,36.692222595214844,2.8063244819641113,2.889085531234741,2.6940059661865234,2.0,0.0,0.0,88.0,10.0,548.0,0.0,0.006390105001628399,31375.400390625,1017.3650369954863,23.296356029236463,67.7714447308984,150.58969929765126,2.8310608537153166,7.949927757057334,14.967638888888908
21.031999999999694,105.85149999999969,46.56926345825195,2.8063244819641113,2.889085531234741,2.6940059661865234,2.0,0.0,0.0,88.0,10.0,548.0,0.0,0.006390105001628399,31375.400390625,1019.6435759007362,17.9669367980387,62.573738091403435,115.74442848802485,3.2455634256494226,7.690919827939094,37.489919354838726
21.032000000000107,105.85149999999977,27.27655792236328,2.8063244819641113,2.889085531234741,2.6940059661865234,2.0,0.0,0.0,88.0,10.0,548.0,0.0,0.006390105001628399,31375.400390625,1006.094843597263,28.85658655276468,76.30820476858347,122.58261613328231,3.407744698032216,8.774469696969698,19.216839378238355
21.031999999999712,105.85149999999952,23.00603485107422,2.8063244819641113,2.889085531234741,2.6940059661865234,2.0,0.0,0.0,88.0,10.0,548.0,0.0,0.006390105001628399,31375.400390625,1002.9091160047681,31.07453455361064,68.57165796160362,122.17604617604616,3.6560962889767237,9.449246619925967,11.972384937238497
21.031999999999694,105.85149999999969,21.01409149169922,2.8063244819641113,2.889085531234741,2.6940059661865234,2.0,0.0,0.0,88.0,10.0,548.0,0.0,0.006390105001628399,31375.400390625,1004.148904695118,30.875177820076136,69.13831229546517,133.03984672410334,3.495285680892272,9.355108779135776,12.328961748633875
21.031999999999694,105.85149999999969,18.67100715637207,2.8063244819641113,2.889085531234741,2.6940059661865234,2.0,0.0,0.0,88.0,10.0,548.0,0.0,0.006390105001628399,31375.400390625,1003.6680338005541,28.73490983930564,78.60814559907993,124.23427999745633,3.1137751900789845,8.958926712021034,12.472177419354844
21.031999999999712,105.85149999999953,21.511756896972656,2.8063244819641113,2.889085531234741,2.6940059661865234,2.0,0.0,0.0,88.0,10.0,548.0,0.0,0.006390105001628399,31375.400390625,1007.1734815546773,28.547154699165567,76.73801799046366,126.92661788694393,2.967396245059289,8.647709195997239,12.94166666666667
21.03989999999985,105.84729999999975,47.52455520629883,4.136322975158691,4.103438854217529,4.180952072143555,2.0,2.0,0.0,1.0,3.0,640.0,0.0,0.008800869807600975,33831.71875,1020.254382616248,17.431467591957922,82.93389974628441,98.9742860114714,2.8013895266663407,6.176631922175495,65.29374999999996
21.03989999999985,105.84729999999975,44.314239501953125,4.136322975158691,4.103438854217529,4.180952072143555,2.0,2.0,0.0,1.0,3.0,640.0,0.0,0.008800869807600975,33831.71875,1013.9905330591873,25.73618719236891,78.33039398149525,142.45028263793492,2.829503580927328,8.043685727211692,50.722634408602104
21.039899999999854,105.84729999999993,64.17487335205078,4.136322975158691,4.103438854217529,4.180952072143555,2.0,2.0,0.0,1.0,3.0,640.0,0.0,0.008800869807600975,33831.71875,1016.5177766926292,22.698335382554657,74.116682010009,132.56985536107055,2.860907571231807,7.639115801448518,75.3229166666666
21.03989999999985,105.84729999999975,70.24752044677734,4.136322975158691,4.103438854217529,4.180952072143555,2.0,2.0,0.0,1.0,3.0,640.0,0.0,0.008800869807600975,33831.71875,1019.5280917267244,18.76785613093467,69.84767404560532,152.71175363128373,2.8934253373243566,6.783193624787242,84.75846774193543
21.03989999999986,105.84730000000036,35.388240814208984,4.136322975158691,4.103438854217529,4.180952072143555,2.0,2.0,0.0,1.0,3.0,640.0,0.0,0.008800869807600975,33831.71875,1014.6024227131566,21.949639193622108,85.21679766274099,108.9334029066172,3.8372678369766877,7.044597399236376,45.82485119047622
21.03989999999985,105.84729999999975,39.072731018066406,4.136322975158691,4.103438854217529,4.180952072143555,2.0,2.0,0.0,1.0,3.0,640.0,0.0,0.008800869807600975,33831.71875,1012.628915440544,22.147744314848822,83.43697934239225,95.7971438372352,3.3112724953576413,6.709510017694107,63.67815860215058
21.039899999999854,105.84729999999993,31.813430786132812,4.136322975158691,4.103438854217529,4.180952072143555,2.0,2.0,0.0,1.0,3.0,640.0,0.0,0.008800869807600975,33831.71875,1008.386124381276,26.862849089951485,85.19275591399446,110.01590727477458,3.6720983948672745,7.97991069158403,45.238055555555555
21.03989999999985,105.84729999999975,32.406105041503906,4.136322975158691,4.103438854217529,4.180952072143555,2.0,2.0,0.0,1.0,3.0,640.0,0.0,0.008800869807600975,33831.71875,1006.1390231710009,27.451700813990442,82.98463967464669,98.81511695799915,3.1150262138515985,8.432474201036612,49.58537634408601
21.039899999999854,105.84729999999993,20.985349655151367,4.136322975158691,4.103438854217529,4.180952072143555,2.0,2.0,0.0,1.0,3.0,640.0,0.0,0.008800869807600975,33831.71875,1002.4193565270224,30.404287811095596,78.64862836438922,114.83927312517127,3.2632198496901013,9.108804347826087,44.275194444444466
21.03989999999985,105.84729999999975,19.47418785095215,4.136322975158691,4.103438854217529,4.180952072143555,2.0,2.0,0.0,1.0,3.0,640.0,0.0,0.008800869807600975,33831.71875,1001.5987549039627,30.471081515308104,77.6465425684893,130.7615134275188,3.0108132357541817,9.268585962707354,42.62341397849461
21.03989999999985,105.84729999999975,23.551483154296875,4.136322975158691,4.103438854217529,4.180952072143555,2.0,2.0,0.0,1.0,3.0,640.0,0.0,0.008800869807600975,33831.71875,1002.0872913653964,29.21127563928797,82.4379617699857,166.34259185845275,2.739884831913129,8.662887648896954,43.216397849462425
